candidate,current_weight,season,week,game_id,away_team,home_team,home_current_offense_epa,home_current_defense_epa,away_current_offense_epa,away_current_defense_epa,home_offensive_plays,home_defensive_plays,away_offensive_plays,away_defensive_plays,feature_x,feature_z,training_feature_mean,training_feature_sd,intercept,coefficient,projected_home_margin,actual_home_margin,prediction_error,absolute_error,opening_home_spread,selected_side,ats_result,home_prior_fallback,away_prior_fallback,home_prior_opponent_type,away_prior_opponent_type,prior_opponent_bucket
fixed_prior_50_50,0.5,2021,2,401282187,North Texas,SMU,1.1207578145547927,0.05753943311023895,0.4661193084224878,0.11648617619789699,,,,,0.36585779510417105,1.3225100819505737,0.007072017725098429,0.2712915253166906,3.0917133004561883,38.92580662334451,17.33302308432435,23.0,-5.666976915675651,5.666976915675651,-21.5,North Texas,loss,fixed_prior_blend,fixed_prior_blend,FCS,FCS,FCS
fixed_prior_75_25,0.75,2021,2,401282187,North Texas,SMU,1.1207578145547927,0.05753943311023895,0.4661193084224878,0.11648617619789699,,,,,0.539721522162067,1.9633842369944408,0.007072017725098429,0.2712915253166906,3.0917133004561883,38.92580662334451,24.10080890259396,23.0,1.1008089025939611,1.1008089025939611,-21.5,SMU,win,fixed_prior_blend,fixed_prior_blend,FCS,FCS,FCS
current_production,,2021,2,401282189,Houston,Rice,-0.09134093190550048,0.2395342679455557,0.01639614807935236,0.20930592812481172,,,,,-0.13796541980559682,-0.5346183864806932,0.007072017725098429,0.2712915253166906,3.0917133004561883,38.92580662334451,-2.2787019516050186,-37.0,34.721298048394985,34.721298048394985,9.0,Rice,loss,current_production,current_production,FBS,FBS,FBS
fixed_prior_25_75,0.25,2021,2,401282189,Houston,Rice,-0.09134093190550048,0.2395342679455557,0.01639614807935236,0.20930592812481172,,,,,0.029212449177785177,0.08161121666753594,0.007072017725098429,0.2712915253166906,3.0917133004561883,38.92580662334451,4.228831448144934,-37.0,41.22883144814493,41.22883144814493,9.0,Rice,loss,fixed_prior_blend,fixed_prior_blend,FBS,FBS,FBS
fixed_prior_50_50,0.5,2021,2,401282189,Houston,Rice,-0.09134093190550048,0.2395342679455557,0.01639614807935236,0.20930592812481172,,,,,-0.026513507150008817,-0.1237986510485404,0.007072017725098429,0.2712915253166906,3.0917133004561883,38.92580662334451,2.059653648228283,-37.0,39.059653648228284,39.059653648228284,9.0,Rice,loss,fixed_prior_blend,fixed_prior_blend,FBS,FBS,FBS
fixed_prior_75_25,0.75,2021,2,401282189,Houston,Rice,-0.09134093190550048,0.2395342679455557,0.01639614807935236,0.20930592812481172,,,,,-0.08223946347780287,-0.32920851876461693,0.007072017725098429,0.2712915253166906,3.0917133004561883,38.92580662334451,-0.10952415168836982,-37.0,36.89047584831163,36.89047584831163,9.0,Rice,loss,fixed_prior_blend,fixed_prior_blend,FBS,FBS,FBS
current_production,,2021,2,401282191,UTEP,Boise State,0.1271006863686817,0.22362508198837094,0.5552359016786496,0.056175102370058065,,,,,-0.5955851949282808,-2.221437665440787,0.007072017725098429,0.2712915253166906,3.0917133004561883,38.92580662334451,-20.091920825049016,41.0,-61.091920825049016,61.091920825049016,-27.0,UTEP,loss,current_production,current_production,FBS,FBS,FBS
fixed_prior_25_75,0.25,2021,2,401282191,UTEP,Boise State,0.1271006863686817,0.22362508198837094,0.5552359016786496,0.056175102370058065,,,,,-0.06929283485672305,-0.2814863180583227,0.007072017725098429,0.2712915253166906,3.0917133004561883,38.92580662334451,0.39443381044004067,41.0,-40.60556618955996,40.60556618955996,-27.0,UTEP,loss,fixed_prior_blend,fixed_prior_blend,FBS,FBS,FBS
fixed_prior_50_50,0.5,2021,2,401282191,UTEP,Boise State,0.1271006863686817,0.22362508198837094,0.5552359016786496,0.056175102370058065,,,,,-0.2447236215472423,-0.9281367671858106,0.007072017725098429,0.2712915253166906,3.0917133004561883,38.92580662334451,-6.434351068056312,41.0,-47.434351068056316,47.434351068056316,-27.0,UTEP,loss,fixed_prior_blend,fixed_prior_blend,FBS,FBS,FBS
fixed_prior_75_25,0.75,2021,2,401282191,UTEP,Boise State,0.1271006863686817,0.22362508198837094,0.5552359016786496,0.056175102370058065,,,,,-0.4201544082377615,-1.5747872163132985,0.007072017725098429,0.2712915253166906,3.0917133004561883,38.92580662334451,-13.263135946552662,41.0,-54.263135946552666,54.263135946552666,-27.0,UTEP,loss,fixed_prior_blend,fixed_prior_blend,FBS,FBS,FBS
current_production,,2021,2,401282193,Western Kentucky,Army,0.35196232560218793,0.16569376800879054,0.5521890842523722,0.1466808780439131,,,,,-0.21923964861506173,-0.8342010170644901,0.007072017725098429,0.2712915253166906,3.0917133004561883,38.92580662334451,-5.442366865703706,3.0,-8.442366865703706,8.442366865703706,-5.0,Western Kentucky,win,current_production,current_production,FBS,FCS,FCS
fixed_prior_25_75,0.25,2021,2,401282193,Western Kentucky,Army,0.35196232560218793,0.16569376800879054,0.5521890842523722,0.1466808780439131,,,,,0.11870681028474658,0.41149384386162424,0.007072017725098429,0.2712915253166906,3.0917133004561883,38.92580662334451,7.712471642474277,3.0,4.712471642474277,4.712471642474277,-5.0,Army,loss,fixed_prior_blend,fixed_prior_blend,FBS,FCS,FCS
fixed_prior_50_50,0.5,2021,2,401282193,Western Kentucky,Army,0.35196232560218793,0.16569376800879054,0.5521890842523722,0.1466808780439131,,,,,0.006057990651477163,-0.003737776447080488,0.007072017725098429,0.2712915253166906,3.0917133004561883,38.92580662334451,3.327525473081617,3.0,0.32752547308161706,0.32752547308161706,-5.0,Western Kentucky,win,fixed_prior_blend,fixed_prior_blend,FBS,FCS,FCS
fixed_prior_75_25,0.75,2021,2,401282193,Western Kentucky,Army,0.35196232560218793,0.16569376800879054,0.5521890842523722,0.1466808780439131,,,,,-0.10659082898179231,-0.4189693967557854,0.007072017725098429,0.2712915253166906,3.0917133004561883,38.92580662334451,-1.0574206963110448,3.0,-4.057420696311045,4.057420696311045,-5.0,Western Kentucky,win,fixed_prior_blend,fixed_prior_blend,FBS,FCS,FCS
current_production,,2021,2,401282620,App State,Miami,0.06601857679393601,0.5239742972304622,0.4385562621716437,0.18389111723278595,,,,,-0.7126208653753838,-2.652839532161401,0.007072017725098429,0.2712915253166906,3.0917133004561883,38.92580662334451,-24.647628700906427,2.0,-26.647628700906427,26.647628700906427,-8.0,App State,win,current_production,current_production,FBS,FBS,FBS
fixed_prior_25_75,0.25,2021,2,401282620,App State,Miami,0.06601857679393601,0.5239742972304622,0.4385562621716437,0.18389111723278595,,,,,-0.25535243718019884,-0.9673153431496159,0.007072017725098429,0.2712915253166906,3.0917133004561883,38.92580662334451,-6.84808629001996,2.0,-8.84808629001996,8.84808629001996,-8.0,App State,win,fixed_prior_blend,fixed_prior_blend,FBS,FBS,FBS
fixed_prior_50_50,0.5,2021,2,401282620,App State,Miami,0.06601857679393601,0.5239742972304622,0.4385562621716437,0.18389111723278595,,,,,-0.4077752465785939,-1.5291567394868775,0.007072017725098429,0.2712915253166906,3.0917133004561883,38.92580662334451,-12.781267093648783,2.0,-14.781267093648783,14.781267093648783,-8.0,App State,win,fixed_prior_blend,fixed_prior_blend,FBS,FBS,FBS
fixed_prior_75_25,0.75,2021,2,401282620,App State,Miami,0.06601857679393601,0.5239742972304622,0.4385562621716437,0.18389111723278595,,,,,-0.5601980559769889,-2.0909981358241394,0.007072017725098429,0.2712915253166906,3.0917133004561883,38.92580662334451,-18.71444789727761,2.0,-20.71444789727761,20.71444789727761,-8.0,App State,win,fixed_prior_blend,fixed_prior_blend,FBS,FBS,FBS
current_production,,2021,2,401282621,Georgia State,North Carolina,0.08652569956871037,0.04908604640590908,0.16569376800879054,0.35196232560218793,,,,,0.22370821075619868,0.7985365292122975,0.007072017725098429,0.2712915253166906,3.0917133004561883,38.92580662334451,11.799735852406377,42.0,-30.20026414759362,30.20026414759362,-25.5,Georgia State,loss,current_production,current_production,FBS,FBS,FBS
fixed_prior_25_75,0.25,2021,2,401282621,Georgia State,North Carolina,0.08652569956871037,0.04908604640590908,0.16569376800879054,0.35196232560218793,,,,,0.21196556956805992,0.7552523124479475,0.007072017725098429,0.2712915253166906,3.0917133004561883,38.92580662334451,11.342644072269568,42.0,-30.657355927730432,30.657355927730432,-25.5,Georgia State,loss,fixed_prior_blend,fixed_prior_blend,FBS,FBS,FBS
fixed_prior_50_50,0.5,2021,2,401282621,Georgia State,North Carolina,0.08652569956871037,0.04908604640590908,0.16569376800879054,0.35196232560218793,,,,,0.21587978329743948,0.7696803847027308,0.007072017725098429,0.2712915253166906,3.0917133004561883,38.92580662334451,11.495007998981837,42.0,-30.504992001018163,30.504992001018163,-25.5,Georgia State,loss,fixed_prior_blend,fixed_prior_blend,FBS,FBS,FBS
fixed_prior_75_25,0.75,2021,2,401282621,Georgia State,North Carolina,0.08652569956871037,0.04908604640590908,0.16569376800879054,0.35196232560218793,,,,,0.21979399702681907,0.7841084569575141,0.007072017725098429,0.2712915253166906,3.0917133004561883,38.92580662334451,11.647371925694106,42.0,-30.352628074305894,30.352628074305894,-25.5,Georgia State,loss,fixed_prior_blend,fixed_prior_blend,FBS,FBS,FBS
current_production,,2021,2,401282622,Rutgers,Syracuse,0.3695775326443066,0.12488980522705485,0.22228695506979218,-0.1071306607547716,,,,,-0.08472988840731199,-0.33838840349047394,0.007072017725098429,0.2712915253166906,3.0917133004561883,38.92580662334451,-0.20646595090439845,-10.0,9.793534049095602,9.793534049095602,2.0,Syracuse,loss,current_production,current_production,FBS,FBS,FBS
fixed_prior_25_75,0.25,2021,2,401282622,Rutgers,Syracuse,0.3695775326443066,0.12488980522705485,0.22228695506979218,-0.1071306607547716,,,,,-0.09917715139237399,-0.39164204998089436,0.007072017725098429,0.2712915253166906,3.0917133004561883,38.92580662334451,-0.7688373160975246,-10.0,9.231162683902475,9.231162683902475,2.0,Syracuse,loss,fixed_prior_blend,fixed_prior_blend,FBS,FBS,FBS
fixed_prior_50_50,0.5,2021,2,401282622,Rutgers,Syracuse,0.3695775326443066,0.12488980522705485,0.22228695506979218,-0.1071306607547716,,,,,-0.09436139706402,-0.3738908344840876,0.007072017725098429,0.2712915253166906,3.0917133004561883,38.92580662334451,-0.5813801943664827,-10.0,9.418619805633517,9.418619805633517,2.0,Syracuse,loss,fixed_prior_blend,fixed_prior_blend,FBS,FBS,FBS
fixed_prior_75_25,0.75,2021,2,401282622,Rutgers,Syracuse,0.3695775326443066,0.12488980522705485,0.22228695506979218,-0.1071306607547716,,,,,-0.08954564273566601,-0.3561396189872808,0.007072017725098429,0.2712915253166906,3.0917133004561883,38.92580662334451,-0.39392307263544124,-10.0,9.606076927364558,9.606076927364558,2.0,Syracuse,loss,fixed_prior_blend,fixed_prior_blend,FBS,FBS,FBS
current_production,,2021,2,401282623,Boston College,Massachusetts,-0.13692935659082592,0.3687376076076999,0.5715387890535001,-0.12686434881827952,,,,,-1.2040701020703055,-4.464356630313403,0.007072017725098429,0.2712915253166906,3.0917133004561883,38.92580662334451,-43.77768665368322,-17.0,-26.77768665368322,26.77768665368322,37.0,Boston College,loss,current_production,current_production,FBS,FCS,FCS
fixed_prior_25_75,0.25,2021,2,401282623,Boston College,Massachusetts,-0.13692935659082592,0.3687376076076999,0.5715387890535001,-0.12686434881827952,,,,,-0.662622641388256,-2.4685424962375446,0.007072017725098429,0.2712915253166906,3.0917133004561883,38.92580662334451,-22.701407502472822,-17.0,-5.701407502472822,5.701407502472822,37.0,Massachusetts,win,fixed_prior_blend,fixed_prior_blend,FBS,FCS,FCS
fixed_prior_50_50,0.5,2021,2,401282623,Boston College,Massachusetts,-0.13692935659082592,0.3687376076076999,0.5715387890535001,-0.12686434881827952,,,,,-0.8431051282822726,-3.133813874262831,0.007072017725098429,0.2712915253166906,3.0917133004561883,38.92580662334451,-29.726833886209622,-17.0,-12.726833886209622,12.726833886209622,37.0,Massachusetts,win,fixed_prior_blend,fixed_prior_blend,FBS,FCS,FCS
fixed_prior_75_25,0.75,2021,2,401282623,Boston College,Massachusetts,-0.13692935659082592,0.3687376076076999,0.5715387890535001,-0.12686434881827952,,,,,-1.0235876151762888,-3.799085252288116,0.007072017725098429,0.2712915253166906,3.0917133004561883,38.92580662334451,-36.752260269946404,-17.0,-19.752260269946404,19.752260269946404,37.0,Massachusetts,win,fixed_prior_blend,fixed_prior_blend,FBS,FCS,FCS
current_production,,2021,2,401282624,Illinois,Virginia,0.3779630714994216,-0.04728312197906126,0.16850860157781608,0.32107179835358163,,,,,0.5778093902542484,2.1037788477281145,0.007072017725098429,0.2712915253166906,3.0917133004561883,38.92580662334451,25.583409890645665,28.0,-2.4165901093543347,2.4165901093543347,-10.5,Virginia,win,current_production,current_production,FCS,FBS,FCS
fixed_prior_25_75,0.25,2021,2,401282624,Illinois,Virginia,0.3779630714994216,-0.04728312197906126,0.16850860157781608,0.32107179835358163,,,,,0.2353116825509634,0.8413077576213659,0.007072017725098429,0.2712915253166906,3.0917133004561883,38.92580662334451,12.251410351648822,28.0,-15.748589648351178,15.748589648351178,-10.5,Virginia,win,fixed_prior_blend,fixed_prior_blend,FCS,FBS,FCS
fixed_prior_50_50,0.5,2021,2,401282624,Illinois,Virginia,0.3779630714994216,-0.04728312197906126,0.16850860157781608,0.32107179835358163,,,,,0.34947758511872506,1.2621314543236155,0.007072017725098429,0.2712915253166906,3.0917133004561883,38.92580662334451,16.695410197981104,28.0,-11.304589802018896,11.304589802018896,-10.5,Virginia,win,fixed_prior_blend,fixed_prior_blend,FCS,FBS,FCS
fixed_prior_75_25,0.75,2021,2,401282624,Illinois,Virginia,0.3779630714994216,-0.04728312197906126,0.16850860157781608,0.32107179835358163,,,,,0.4636434876864868,1.6829551510258653,0.007072017725098429,0.2712915253166906,3.0917133004561883,38.92580662334451,21.139410044313387,28.0,-6.8605899556866135,6.8605899556866135,-10.5,Virginia,win,fixed_prior_blend,fixed_prior_blend,FCS,FBS,FCS
current_production,,2021,2,401282705,Toledo,Notre Dame,0.23308480347364796,0.2865140802654326,1.652981843736462,-0.8315709345640045,,,,,-2.537982055092251,-9.381251662197686,0.007072017725098429,0.2712915253166906,3.0917133004561883,38.92580662334451,-95.70128538958328,3.0,-98.70128538958328,98.70128538958328,-18.5,Toledo,win,current_production,current_production,FBS,FCS,FCS
fixed_prior_25_75,0.25,2021,2,401282705,Toledo,Notre Dame,0.23308480347364796,0.2865140802654326,1.652981843736462,-0.8315709345640045,,,,,-0.583561303546948,-2.1771167403131155,0.007072017725098429,0.2712915253166906,3.0917133004561883,38.92580662334451,-19.623881154279157,3.0,-22.623881154279157,22.623881154279157,-18.5,Toledo,win,fixed_prior_blend,fixed_prior_blend,FBS,FCS,FCS
fixed_prior_50_50,0.5,2021,2,401282705,Toledo,Notre Dame,0.23308480347364796,0.2865140802654326,1.652981843736462,-0.8315709345640045,,,,,-1.2350348873953825,-4.578495047607973,0.007072017725098429,0.2712915253166906,3.0917133004561883,38.92580662334451,-44.98301589938053,3.0,-47.98301589938053,47.98301589938053,-18.5,Toledo,win,fixed_prior_blend,fixed_prior_blend,FBS,FCS,FCS
fixed_prior_75_25,0.75,2021,2,401282705,Toledo,Notre Dame,0.23308480347364796,0.2865140802654326,1.652981843736462,-0.8315709345640045,,,,,-1.8865084712438167,-6.97987335490283,0.007072017725098429,0.2712915253166906,3.0917133004561883,38.92580662334451,-70.3421506444819,3.0,-73.3421506444819,73.3421506444819,-18.5,Toledo,win,fixed_prior_blend,fixed_prior_blend,FBS,FCS,FCS
current_production,,2021,2,401282754,Iowa,Iowa State,0.13320722487937228,0.1694293730093457,0.08863680159298047,-0.3189967734602224,,,,,-0.44385572318317634,-1.6621519613702893,0.007072017725098429,0.2712915253166906,3.0917133004561883,38.92580662334451,-14.185728748836866,-10.0,-4.1857287488368655,4.1857287488368655,-3.5,Iowa,win,current_production,current_production,FCS,FBS,FCS
fixed_prior_25_75,0.25,2021,2,401282754,Iowa,Iowa State,0.13320722487937228,0.1694293730093457,0.08863680159298047,-0.3189967734602224,,,,,-0.0792987552982623,-0.3183688577169386,0.007072017725098429,0.2712915253166906,3.0917133004561883,38.92580662334451,0.0049452862441139445,-10.0,10.004945286244114,10.004945286244114,-3.5,Iowa,win,fixed_prior_blend,fixed_prior_blend,FCS,FBS,FCS
fixed_prior_50_50,0.5,2021,2,401282754,Iowa,Iowa State,0.13320722487937228,0.1694293730093457,0.08863680159298047,-0.3189967734602224,,,,,-0.20081774459323362,-0.7662965589347221,0.007072017725098429,0.2712915253166906,3.0917133004561883,38.92580662334451,-4.725279392116212,-10.0,5.274720607883788,5.274720607883788,-3.5,Iowa,win,fixed_prior_blend,fixed_prior_blend,FCS,FBS,FCS
fixed_prior_75_25,0.75,2021,2,401282754,Iowa,Iowa State,0.13320722487937228,0.1694293730093457,0.08863680159298047,-0.3189967734602224,,,,,-0.322336733888205,-1.2142242601525057,0.007072017725098429,0.2712915253166906,3.0917133004561883,38.92580662334451,-9.45550407047654,-10.0,0.5444959295234604,0.5444959295234604,-3.5,Iowa,win,fixed_prior_blend,fixed_prior_blend,FCS,FBS,FCS
current_production,,2021,2,401282773,Washington,Michigan,0.5754802190673188,0.08571998610959077,-0.036134106128760966,0.02566669769405387,,,,,0.5515610367805429,2.0070255361638676,0.007072017725098429,0.2712915253166906,3.0917133004561883,38.92580662334451,24.561671559147012,21.0,3.561671559147012,3.561671559147012,-6.0,Michigan,win,current_production,current_production,FBS,FCS,FCS
fixed_prior_25_75,0.25,2021,2,401282773,Washington,Michigan,0.5754802190673188,0.08571998610959077,-0.036134106128760966,0.02566669769405387,,,,,0.0449869676985577,0.13975722215870723,0.007072017725098429,0.2712915253166906,3.0917133004561883,38.92580662334451,4.842867305660891,21.0,-16.157132694339108,16.157132694339108,-6.0,Washington,loss,fixed_prior_blend,fixed_prior_blend,FBS,FCS,FCS
fixed_prior_50_50,0.5,2021,2,401282773,Washington,Michigan,0.5754802190673188,0.08571998610959077,-0.036134106128760966,0.02566669769405387,,,,,0.21384499072588606,0.7621799934937605,0.007072017725098429,0.2712915253166906,3.0917133004561883,38.92580662334451,11.41580205682293,21.0,-9.58419794317707,9.58419794317707,-6.0,Michigan,win,fixed_prior_blend,fixed_prior_blend,FBS,FCS,FCS
fixed_prior_75_25,0.75,2021,2,401282773,Washington,Michigan,0.5754802190673188,0.08571998610959077,-0.036134106128760966,0.02566669769405387,,,,,0.3827030137532145,1.3846027648288144,0.007072017725098429,0.2712915253166906,3.0917133004561883,38.92580662334451,17.98873680798497,21.0,-3.0112631920150292,3.0112631920150292,-6.0,Michigan,win,fixed_prior_blend,fixed_prior_blend,FBS,FCS,FCS
current_production,,2021,2,401282790,Miami (OH),Minnesota,0.051141943270417545,0.5615345770316006,-0.23747945730033426,0.7356684821089855,,,,,0.4627553056481367,1.6796812483954264,0.007072017725098429,0.2712915253166906,3.0917133004561883,38.92580662334451,21.104836842042243,5.0,16.104836842042243,16.104836842042243,-21.0,Minnesota,loss,current_production,current_production,FBS,FBS,FBS
fixed_prior_25_75,0.25,2021,2,401282790,Miami (OH),Minnesota,0.051141943270417545,0.5615345770316006,-0.23747945730033426,0.7356684821089855,,,,,0.019817265011159213,0.04697989467670504,0.007072017725098429,0.2712915253166906,3.0917133004561883,38.92580662334451,3.863116326084143,5.0,-1.136883673915857,1.136883673915857,-21.0,Miami (OH),win,fixed_prior_blend,fixed_prior_blend,FBS,FBS,FBS
fixed_prior_50_50,0.5,2021,2,401282790,Miami (OH),Minnesota,0.051141943270417545,0.5615345770316006,-0.23747945730033426,0.7356684821089855,,,,,0.16746327855681842,0.5912136792496122,0.007072017725098429,0.2712915253166906,3.0917133004561883,38.92580662334451,9.610356498070178,5.0,4.610356498070178,4.610356498070178,-21.0,Miami (OH),win,fixed_prior_blend,fixed_prior_blend,FBS,FBS,FBS
fixed_prior_75_25,0.75,2021,2,401282790,Miami (OH),Minnesota,0.051141943270417545,0.5615345770316006,-0.23747945730033426,0.7356684821089855,,,,,0.3151092921024776,1.1354474638225196,0.007072017725098429,0.2712915253166906,3.0917133004561883,38.92580662334451,15.357596670056212,5.0,10.357596670056212,10.357596670056212,-21.0,Miami (OH),win,fixed_prior_blend,fixed_prior_blend,FBS,FBS,FBS
current_production,,2021,2,401282797,Buffalo,Nebraska,0.3091885257410918,0.15947369022299915,0.42427342610319957,-0.07752511492860817,,,,,-0.35208370551371515,-1.3238737288957154,0.007072017725098429,0.2712915253166906,3.0917133004561883,38.92580662334451,-10.613428935601265,25.0,-35.61342893560126,35.61342893560126,-12.0,Buffalo,loss,current_production,current_production,FBS,FCS,FCS
fixed_prior_25_75,0.25,2021,2,401282797,Buffalo,Nebraska,0.3091885257410918,0.15947369022299915,0.42427342610319957,-0.07752511492860817,,,,,-0.4513881851273396,-1.6899171557875134,0.007072017725098429,0.2712915253166906,3.0917133004561883,38.92580662334451,-14.478935905873065,25.0,-39.478935905873065,39.478935905873065,-12.0,Buffalo,loss,fixed_prior_blend,fixed_prior_blend,FBS,FCS,FCS
fixed_prior_50_50,0.5,2021,2,401282797,Buffalo,Nebraska,0.3091885257410918,0.15947369022299915,0.42427342610319957,-0.07752511492860817,,,,,-0.4182866919227981,-1.5679026801569143,0.007072017725098429,0.2712915253166906,3.0917133004561883,38.92580662334451,-13.190433582449131,25.0,-38.19043358244913,38.19043358244913,-12.0,Buffalo,loss,fixed_prior_blend,fixed_prior_blend,FBS,FCS,FCS
fixed_prior_75_25,0.75,2021,2,401282797,Buffalo,Nebraska,0.3091885257410918,0.15947369022299915,0.42427342610319957,-0.07752511492860817,,,,,-0.3851851987182566,-1.4458882045263148,0.007072017725098429,0.2712915253166906,3.0917133004561883,38.92580662334451,-11.901931259025199,25.0,-36.9019312590252,36.9019312590252,-12.0,Buffalo,loss,fixed_prior_blend,fixed_prior_blend,FBS,FCS,FCS
current_production,,2021,2,401282809,Oregon,Ohio State,0.5615345770316006,0.051141943270417545,0.11461271273168366,0.2029550768432973,,,,,0.5987349978727967,2.1809121367024784,0.007072017725098429,0.2712915253166906,3.0917133004561883,38.92580662334451,26.397956046281262,-7.0,33.397956046281266,33.397956046281266,-14.0,Ohio State,loss,current_production,current_production,FBS,FBS,FBS
fixed_prior_25_75,0.25,2021,2,401282809,Oregon,Ohio State,0.5615345770316006,0.051141943270417545,0.11461271273168366,0.2029550768432973,,,,,0.2845845047571989,1.0229309106067648,0.007072017725098429,0.2712915253166906,3.0917133004561883,38.92580662334451,14.169394700635179,-7.0,21.16939470063518,21.16939470063518,-14.0,Ohio State,loss,fixed_prior_blend,fixed_prior_blend,FBS,FBS,FBS
fixed_prior_50_50,0.5,2021,2,401282809,Oregon,Ohio State,0.5615345770316006,0.051141943270417545,0.11461271273168366,0.2029550768432973,,,,,0.38930133579573145,1.4089246526386692,0.007072017725098429,0.2712915253166906,3.0917133004561883,38.92580662334451,18.24558181585054,-7.0,25.24558181585054,25.24558181585054,-14.0,Ohio State,loss,fixed_prior_blend,fixed_prior_blend,FBS,FBS,FBS
fixed_prior_75_25,0.75,2021,2,401282809,Oregon,Ohio State,0.5615345770316006,0.051141943270417545,0.11461271273168366,0.2029550768432973,,,,,0.494018166834264,1.7949183946705738,0.007072017725098429,0.2712915253166906,3.0917133004561883,38.92580662334451,22.321768931065897,-7.0,29.321768931065897,29.321768931065897,-14.0,Ohio State,loss,fixed_prior_blend,fixed_prior_blend,FBS,FBS,FBS
current_production,,2021,2,401282816,Ball State,Penn State,0.1374418792421715,-0.01703284901634537,0.2166506485828325,0.15672310574612436,,,,,0.0945471854218087,0.3224397356113378,0.007072017725098429,0.2712915253166906,3.0917133004561883,38.92580662334451,6.772038756967012,31.0,-24.227961243032986,24.227961243032986,-22.5,Ball State,loss,current_production,current_production,FBS,FCS,FCS
fixed_prior_25_75,0.25,2021,2,401282816,Ball State,Penn State,0.1374418792421715,-0.01703284901634537,0.2166506485828325,0.15672310574612436,,,,,0.017476120942520268,0.03835026989979384,0.007072017725098429,0.2712915253166906,3.0917133004561883,38.92580662334451,3.7719854047909136,31.0,-27.228014595209086,27.228014595209086,-22.5,Ball State,loss,fixed_prior_blend,fixed_prior_blend,FBS,FCS,FCS
fixed_prior_50_50,0.5,2021,2,401282816,Ball State,Penn State,0.1374418792421715,-0.01703284901634537,0.2166506485828325,0.15672310574612436,,,,,0.043166475768949775,0.1330467584703086,0.007072017725098429,0.2712915253166906,3.0917133004561883,38.92580662334451,4.772003188849614,31.0,-26.227996811150387,26.227996811150387,-22.5,Ball State,loss,fixed_prior_blend,fixed_prior_blend,FBS,FCS,FCS
fixed_prior_75_25,0.75,2021,2,401282816,Ball State,Penn State,0.1374418792421715,-0.01703284901634537,0.2166506485828325,0.15672310574612436,,,,,0.06885683059537928,0.22774324704082338,0.007072017725098429,0.2712915253166906,3.0917133004561883,38.92580662334451,5.772020972908314,31.0,-25.227979027091685,25.227979027091685,-22.5,Ball State,loss,fixed_prior_blend,fixed_prior_blend,FBS,FCS,FCS
current_production,,2021,2,401282820,Purdue,UConn,-0.19136188686753375,0.42892485081770876,0.15038433018747668,0.1178115029353194,,,,,-0.6528595649373998,-2.4325550969280405,0.007072017725098429,0.2712915253166906,3.0917133004561883,38.92580662334451,-22.321371876497867,-49.0,26.678628123502133,26.678628123502133,33.5,UConn,loss,current_production,current_production,FBS,FBS,FBS
fixed_prior_25_75,0.25,2021,2,401282820,Purdue,UConn,-0.19136188686753375,0.42892485081770876,0.15038433018747668,0.1178115029353194,,,,,-0.6467547470593418,-2.4100523008273087,0.007072017725098429,0.2712915253166906,3.0917133004561883,38.92580662334451,-22.083736916305842,-49.0,26.916263083694158,26.916263083694158,33.5,UConn,loss,current_only_missing_prior,fixed_prior_blend,FBS,FBS,FBS
fixed_prior_50_50,0.5,2021,2,401282820,Purdue,UConn,-0.19136188686753375,0.42892485081770876,0.15038433018747668,0.1178115029353194,,,,,-0.6487896863520277,-2.417553232860886,0.007072017725098429,0.2712915253166906,3.0917133004561883,38.92580662334451,-22.162948569703182,-49.0,26.837051430296818,26.837051430296818,33.5,UConn,loss,current_only_missing_prior,fixed_prior_blend,FBS,FBS,FBS
fixed_prior_75_25,0.75,2021,2,401282820,Purdue,UConn,-0.19136188686753375,0.42892485081770876,0.15038433018747668,0.1178115029353194,,,,,-0.6508246256447139,-2.4250541648944637,0.007072017725098429,0.2712915253166906,3.0917133004561883,38.92580662334451,-22.24216022310053,-49.0,26.75783977689947,26.75783977689947,33.5,UConn,loss,current_only_missing_prior,fixed_prior_blend,FBS,FBS,FBS
current_production,,2021,2,401282825,Eastern Michigan,Wisconsin,-0.01703284901634537,0.1374418792421715,0.21203619282289662,0.016050897478826924,,,,,-0.35046002360258655,-1.3178887210366117,0.007072017725098429,0.2712915253166906,3.0917133004561883,38.92580662334451,-10.55022580751085,27.0,-37.55022580751085,37.55022580751085,-24.5,Eastern Michigan,loss,current_production,current_production,FBS,FCS,FCS
fixed_prior_25_75,0.25,2021,2,401282825,Eastern Michigan,Wisconsin,-0.01703284901634537,0.1374418792421715,0.21203619282289662,0.016050897478826924,,,,,0.0030051003686911194,-0.014990948765022487,0.007072017725098429,0.2712915253166906,3.0917133004561883,38.92580662334451,3.2086892562916,27.0,-23.7913107437084,23.7913107437084,-24.5,Eastern Michigan,loss,fixed_prior_blend,fixed_prior_blend,FBS,FCS,FCS
fixed_prior_50_50,0.5,2021,2,401282825,Eastern Michigan,Wisconsin,-0.01703284901634537,0.1374418792421715,0.21203619282289662,0.016050897478826924,,,,,-0.11481660762173476,-0.44929020618888554,0.007072017725098429,0.2712915253166906,3.0917133004561883,38.92580662334451,-1.3776157649758831,27.0,-28.377615764975882,28.377615764975882,-24.5,Eastern Michigan,loss,fixed_prior_blend,fixed_prior_blend,FBS,FCS,FCS
